filing_date,quarter,symbol,percentage,value,price_before,price_after,price_change_pct,hld_pct_change
2021-05-17,Q1 2021,DPZ,7.2,748712,406.881103515625,412.1849670410156,1.303541373527303,
2021-08-16,Q2 2021,DPZ,8.9,951252,493.3490295410156,503.58782958984375,2.075366411149877,27.051790274498067
2021-11-15,Q3 2021,DPZ,10.5,997897,490.7018432617188,502.1257629394531,2.328077596325914,4.9035376535345065
2022-02-14,Q4 2021,DPZ,11.2,1180692,413.2450866699219,413.704833984375,0.1112529414827251,18.318022801952516
2022-05-16,Q1 2022,DPZ,8.1,841709,327.433349609375,323.1308288574219,-1.3140142129951005,-28.710535855244213
2022-08-15,Q2 2022,DPZ,10.8,803314,397.0561828613281,395.7944946289063,-0.3177606310849262,-4.561552745663877
2014-05-15,Q1 2014,ESI,7.6,635000,18.648096084594727,20.92293739318848,12.198785861431755,
2014-08-14,Q2 2014,ESI,7.4,934333,24.17137336730957,24.57391929626465,1.6653829422017823,47.13905511811023
2014-11-14,Q3 2014,ESI,6.2,834000,23.35692977905273,24.43349838256836,4.609204264856451,-10.738462625209644
2015-02-17,Q4 2014,ESI,6.2,992362,21.231868743896484,22.832683563232425,7.539679331317093,18.988249400479607
2015-05-15,Q1 2015,ESI,7.3,1096642,24.611366271972656,25.472620010375977,3.4994145748995384,10.508262105965361
2015-08-14,Q2 2015,ESI,7.6,1093223,19.659135818481445,19.39701461791992,-1.3333302286619575,-0.31176993038749545
2015-11-16,Q3 2015,ESI,3.9,540628,10.46614933013916,10.157218933105469,-2.951710197217144,-50.54732657472446
2016-02-16,Q4 2015,ESI,4.4,548321,5.5700883865356445,6.56240701675415,17.81513256804324,1.4229747626834044
2016-05-16,Q1 2016,ESI,4.2,367542,8.584487915039062,8.715551376342773,1.5267475777338146,-32.96955615415058
2016-08-15,Q2 2016,ESI,5.1,379508,8.3317289352417,8.462789535522461,1.5730300553394048,3.25568234378657
2016-11-14,Q3 2016,ESI,6.4,346600,7.966629505157471,8.041523933410645,0.9401018109940767,-8.671226957007494
2017-02-14,Q4 2016,ESI,6.7,396829,12.02015781402588,12.17930507659912,1.324003104081871,14.49192152336989
2017-05-15,Q1 2017,ESI,8.8,526679,12.553763389587402,12.703545570373535,1.193125727623385,32.7219028851218
2017-08-14,Q2 2017,ESI,8.5,512925,12.07632541656494,11.79548168182373,-2.32557276368175,-2.611457832949482
2017-11-14,Q3 2017,ESI,8.8,451034,9.60488986968994,8.912141799926758,-7.212451981873129,-12.066286494126821
2018-02-14,Q4 2017,ESI,6.8,401279,9.202347755432127,9.4925537109375,3.1536077881219287,-11.03131914667187
2018-05-15,Q1 2018,ESI,8.1,389548,10.250834465026855,10.438064575195312,1.826486524655498,-2.9234024207596243
2018-08-14,Q2 2018,ESI,8.1,469237,11.392934799194336,11.25251579284668,-1.2325095229860012,20.456785813301572
2018-11-14,Q3 2018,ESI,9.7,504430,10.007436752319336,10.438065528869627,4.303087665785046,7.500047950182953
2019-02-14,Q4 2018,ESI,7.0,417864,10.644018173217772,10.447426795959473,-1.8469658174105652,-17.161152191582573
2023-05-15,Q1 2023,GOOG,8.2,839256,117.36410522460938,119.52387237548828,1.840228020948638,
2023-08-14,Q2 2023,GOOG,10.5,1134359,129.55636596679688,129.65589904785156,0.0768260828496811,35.16245341111652
2023-11-14,Q3 2023,GOOG,11.8,1236383,133.00999450683594,135.73707580566406,2.050282994852668,8.99397809688114
2024-02-14,Q4 2023,GOOG,12.7,1321528,145.6799774169922,143.26145935058594,-1.6601581832234364,6.886620084553097
2024-05-15,Q1 2024,GOOG,13.3,1427771,171.1195068359375,174.60301208496094,2.0357148716909768,8.03940589983716
2024-08-14,Q2 2024,GOOG,13.3,1384377,165.335693359375,162.58560180664062,-1.663338083178902,-3.0392829102145913
2024-11-14,Q3 2024,GOOG,9.8,1261880,180.080322265625,173.4952850341797,-3.6567222607099423,-8.848528977294478
2025-02-14,Q4 2024,GOOG,11.4,1437361,187.66619873046875,185.58856201171875,-1.1070915981699814,13.906314388055918
2025-05-15,Q1 2025,GOOG,8.3,988003,166.80999755859375,167.42999267578125,0.3716774331644722,-31.262709924646625
2023-05-15,Q1 2023,GOOGL,2.2,226650,116.95086669921876,118.94135284423828,1.7019849456428422,
2023-08-14,Q2 2023,GOOGL,2.4,261544,128.9435272216797,129.16249084472656,0.1698135825541927,15.395543789984556
2023-11-14,Q3 2023,GOOGL,5.4,569872,131.4615020751953,133.9794464111328,1.915347304108277,117.8876212033157
